1	74	14	180
4	75	14	90
0	76	14	0
11	72	15	0
12	73	15	270
1	74	15	270
1	75	15	0
3	76	15	270
7	77	15	270
5	70	16	0
6	71	16	90
2	72	16	90
0	73	16	90
15	74	16	90
10	75	16	270
5	76	16	180
13	77	16	270
7	68	17	270
5	69	17	90
9	70	17	0
6	71	17	0
11	72	17	180
6	73	17	180
12	74	17	270
2	75	17	180
4	76	17	270
1	77	17	180
1	78	17	90
11	66	18	270
8	67	18	180
7	68	18	180
5	69	18	270
6	70	18	180
14	71	18	0
11	72	18	90
13	73	18	180
8	74	18	0
11	75	18	180
10	76	18	180
10	77	18	180
5	78	18	180
7	79	18	180
2	64	19	90
10	65	19	0
5	66	19	180
4	67	19	180
9	68	19	0
0	69	19	180
9	70	19	180
3	71	19	0
8	72	19	270
10	73	19	0
12	74	19	90
11	75	19	270
14	76	19	270
0	78	19	90
12	79	19	180
5	80	19	90
3	61	20	0
8	62	20	180
5	63	20	90
5	64	20	0
0	65	20	270
8	66	20	180
6	67	20	90
7	68	20	0
5	69	20	0
0	70	20	180
12	71	20	180
8	72	20	0
2	73	20	90
10	74	20	90
1	75	20	180
15	76	20	270
8	77	20	90
7	78	20	270
12	79	20	0
11	80	20	270
1	81	20	0
7	56	21	180
15	57	21	0
0	58	21	0
4	59	21	0
7	60	21	90
1	61	21	180
5	62	21	180
15	63	21	0
1	64	21	90
13	65	21	270
5	66	21	270
12	67	21	0
12	69	21	90
4	70	21	0
11	71	21	90
9	72	21	180
9	73	21	270
13	75	21	0
0	76	21	180
1	77	21	270
10	78	21	90
5	79	21	90
11	80	21	0
1	81	21	0
15	82	21	270
7	52	22	270
0	53	22	270
4	54	22	0
15	55	22	0
9	56	22	180
5	57	22	90
11	58	22	270
15	59	22	90
4	61	22	0
5	62	22	180
14	63	22	90
13	64	22	90
15	65	22	90
15	66	22	180
11	67	22	270
0	68	22	0
10	69	22	0
11	70	22	0
14	71	22	180
0	72	22	180
14	73	22	180
8	74	22	0
15	75	22	270
7	76	22	90
9	77	22	270
7	78	22	90
8	79	22	180
14	80	22	270
5	81	22	180
6	82	22	90
2	83	22	180
10	52	23	0
7	54	23	90
6	55	23	270
7	57	23	90
3	58	23	90
2	59	23	0
6	60	23	0
9	61	23	180
2	62	23	180
9	63	23	180
0	64	23	270
11	65	23	0
7	66	23	180
1	67	23	180
1	68	23	270
14	69	23	90
1	70	23	270
14	71	23	90
9	72	23	180
15	73	23	180
10	74	23	180
15	75	23	0
4	76	23	180
8	77	23	180
1	78	23	0
4	79	23	270
8	80	23	0
13	81	23	0
0	82	23	180
15	83	23	270

