22	18	11	1
21	19	11	2
22	20	11	0
4	21	11	1
17	16	12	2
5	17	12	1
0	18	12	3
18	19	12	2
10	20	12	0
2	21	12	0
8	22	12	3
13	23	12	1
6	24	12	3
2	15	13	3
10	16	13	1
12	17	13	2
6	18	13	3
3	19	13	1
22	20	13	0
12	21	13	3
12	22	13	0
5	23	13	3
0	24	13	2
9	25	13	1
11	26	13	1
21	27	13	1
6	28	13	1
12	29	13	0
19	14	14	3
21	15	14	3
18	16	14	3
23	17	14	3
23	18	14	2
17	19	14	3
17	20	14	2
17	21	14	2
21	22	14	1
23	23	14	0
14	24	14	1
12	25	14	1
5	26	14	3
11	27	14	2
6	28	14	3
2	30	14	1
12	14	15	1
2	15	15	2
0	16	15	2
23	17	15	1
6	18	15	3
19	19	15	1
16	20	15	0
5	21	15	2
10	22	15	0
12	23	15	2
5	24	15	0
1	25	15	2
20	26	15	3
2	27	15	3
10	28	15	0
14	29	15	2
1	30	15	3
14	31	15	3
1	32	15	0
23	14	16	3
17	15	16	2
18	16	16	3
9	17	16	0
19	18	16	2
10	19	16	3
3	20	16	1
2	21	16	2
15	22	16	2
0	23	16	3
17	25	16	1
15	26	16	0
15	27	16	0
2	28	16	3
8	29	16	1
17	30	16	3
17	11	19	2
12	14	19	3
6	15	19	2
0	16	19	1
1	17	19	0
6	18	19	3
9	19	19	3
22	9	20	3
0	10	20	0
2	11	20	2
0	15	20	0
10	16	20	1
0	8	21	3
19	9	21	1
12	10	21	1
3	11	21	2
8	14	21	3
17	15	21	0
11	16	21	3
22	7	22	3
20	8	22	0
23	9	22	1
23	10	22	3
3	11	22	1
0	14	22	2
15	15	22	0
23	16	22	2
10	17	22	2
0	6	23	1
13	7	23	3
10	8	23	2
16	9	23	0
15	10	23	0
12	11	23	0
7	14	23	1
9	15	23	3
21	16	23	3
9	17	23	3
17	18	23	3
0	5	24	3
21	6	24	0
3	7	24	2
5	8	24	2
15	9	24	3
13	10	24	2
19	11	24	3
8	14	24	2
13	15	24	1
2	16	24	0
0	17	24	1
18	18	24	0
9	5	25	2
8	9	25	0
5	10	25	3
7	11	25	2
16	15	25	2
21	16	25	1
19	17	25	1
8	10	26	0
9	11	26	3
17	12	26	2
22	15	26	0
9	16	26	3
14	12	27	2
20	20	30	1
11	21	30	0
8	22	30	3
23	19	31	0
1	22	31	2
16	23	31	1
21	24	31	1
11	26	31	1
18	27	31	0
4	28	31	0
5	19	32	1
11	20	32	0
8	21	32	2
14	22	32	1
12	23	32	2
9	24	32	2
7	25	32	3
9	26	32	1
14	27	32	2
4	28	32	2
11	29	32	1
10	30	32	1
2	31	32	3
14	32	32	1
7	19	33	2
0	20	33	1
17	21	33	0
23	22	33	3
11	23	33	1
18	24	33	3
1	25	33	1
9	26	33	1
20	27	33	0
8	28	33	3
8	29	33	0
11	30	33	2
1	31	33	2
0	32	33	1
13	19	34	3
0	20	34	3
22	21	34	0
3	22	34	0
1	23	34	3
8	24	34	2
13	25	34	1
7	27	34	0
6	28	34	2
1	29	34	3
17	30	34	1
10	31	34	3
18	32	34	2
0	23	35	1
3	24	35	1
3	25	35	2
14	26	35	3
13	27	35	0
13	28	35	2
23	29	35	3
21	30	35	1
20	31	35	1

