16	16	1.5	2	2	1.0	2	2	4	5	2	0.5	1	1	0.5	4	4	3	5	2	0.5	1	1	0.5	4	4	3	7	40	0.5	1	1	0.5	4	4	3	1	5	0.5	1	1	0.5	4	4	5	1	40	0	1	1	0.5	4	2	3	1	40	0	1	1	0.5	4	2	3	1	40	0	1	1	0.5	4	2	3	1	2	0	1	1	0.5	4	4	3	1	2	0	1	1	0.5	4	4	3	1	2	0	1	1	0.5	4	4	3	1	2	0	1	1	0.5	4	4	3	1	2	0	1	1	0.5	4	4	3	1	2	0	1	1	0.5	4	4	3	16	8	0.5	2	2	0.5	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
16	16	0.0	2	2	0.0	4	4	4	1	40	0.0	1	1	0.0	4	4	2	1	40	0.0	1	1	0.0	4	4	2	1	7	0.0	1	1	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	3	4	0.0	4	4	0.0	4	4	4	2	2	0.0	4	4	0.0	4	4	4	8	2	0.0	4	4	0.0	4	4	4	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	10	10	0.0	2	2	0.0	4	4	2	16	16	0.5	2	2	0.25	4	4	5	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9	16	8	0.5	2	2	0.25	4	4	9
