0	30	6	0
3	31	6	90
3	32	6	270
10	28	7	180
13	30	7	0
0	31	7	180
10	32	7	270
7	33	7	90
0	26	8	180
12	27	8	0
12	28	8	270
6	29	8	0
12	30	8	0
9	31	8	90
15	32	8	0
14	33	8	270
13	24	9	90
14	25	9	0
6	26	9	180
10	27	9	180
3	28	9	90
7	29	9	270
2	30	9	90
6	31	9	90
11	32	9	270
0	33	9	0
14	34	9	270
0	23	10	90
3	24	10	0
13	25	10	180
4	26	10	0
14	27	10	180
7	28	10	180
14	29	10	270
15	30	10	90
9	31	10	180
12	32	10	180
14	33	10	180
11	34	10	180
3	35	10	270
10	21	11	90
3	22	11	90
8	23	11	270
11	24	11	180
11	25	11	180
1	26	11	180
8	27	11	90
14	28	11	90
14	29	11	0
6	30	11	180
12	31	11	270
6	32	11	90
3	33	11	0
10	34	11	270
12	35	11	270
5	36	11	270
6	17	12	270
14	18	12	0
0	19	12	270
6	20	12	90
0	21	12	0
8	22	12	270
9	23	12	0
0	24	12	0
9	25	12	90
0	26	12	180
9	27	12	90
3	28	12	270
11	29	12	180
4	31	12	0
8	32	12	270
8	33	12	90
12	34	12	180
14	35	12	0
14	36	12	270
11	37	12	90
4	12	13	270
4	13	13	270
0	14	13	270
9	15	13	180
0	16	13	270
15	17	13	180
2	18	13	270
12	19	13	270
11	20	13	270
8	21	13	180
14	22	13	90
9	23	13	90
0	24	13	0
2	25	13	270
6	26	13	270
1	27	13	0
0	28	13	180
0	29	13	270
10	30	13	180
7	31	13	0
7	32	13	0
11	33	13	270
4	34	13	270
0	35	13	270
14	36	13	270
15	37	13	90
3	38	13	270
15	8	14	270
0	10	14	90
13	11	14	180
3	12	14	180
6	13	14	90
7	14	14	90
1	15	14	90
4	16	14	90
6	17	14	270
1	18	14	270
13	19	14	270
0	20	14	0
11	21	14	270
8	22	14	0
9	23	14	270
3	24	14	270
2	25	14	0
8	27	14	0
0	28	14	0
14	29	14	180
4	30	14	180
10	31	14	180
2	32	14	90
9	33	14	90
10	34	14	180
5	35	14	180
15	37	14	0
2	38	14	90
9	39	14	270
2	8	15	0
4	9	15	0
15	10	15	90
4	11	15	270
10	12	15	180
8	13	15	90
11	14	15	180
11	15	15	90
4	16	15	180
7	17	15	90
13	18	15	180
12	19	15	0
15	20	15	90
11	21	15	90
13	22	15	270
3	23	15	0
5	24	15	180
15	25	15	180
10	26	15	90
9	27	15	90
8	30	15	270
11	31	15	270
6	32	15	90
13	33	15	270
6	34	15	270
6	36	15	270
6	37	15	270
10	38	15	0
4	39	15	180

